address,name,stars,longitude,postal_code,business_id,latitude,review_count,categories,city,is_open,hours,attributes,state
25995 Highland Rd,Taste of China,4.0,-81.498089,44143,i5A6Bb9SpaYb3_Yr40Pk2g,41.5532017,20,Chinese|Restaurants,Cleveland,1,,"Alcohol@unone, RestaurantsGoodForGroups@True, OutdoorSeating@False, RestaurantsReservations@False, RestaurantsTakeOut@True, RestaurantsPriceRange2@2, RestaurantsDelivery@True, WiFi@no, GoodForKids@True, BikeParking@True, HasTV@False, RestaurantsAttire@casual, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, BusinessAcceptsCreditCards@True",OH
3801 E 131st St,Cone Heads,4.5,-81.5909121,44120,a70yZ7lONw4sd128WMjPNg,41.4554046,3,Ice Cream & Frozen Yogurt|Food,Cleveland,0,,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2, BusinessAcceptsCreditCards@True",OH
1808 S Taylor Rd,Mandel Veterinary Hospital,4.0,-81.5562099,44118,3XbdUAW55GZUCS9xin619g,41.51052,9,Pet Services|Pets|Veterinarians|Pet Training,Cleveland,0,Monday@7:0-19:0|Tuesday@7:0-19:0|Wednesday@7:0-19:0|Thursday@7:0-19:0|Friday@7:0-17:0,,OH
Cleveland Hopkins International Airport Gate A1 5300 Riverside Dr,Yuengling Bar 1829,2.5,-81.83747307,44135,UD7Khh-HuG915Xy-o1eeTw,41.41169738,5,Restaurants|Bars|American (New)|Nightlife|Food,Cleveland,0,,"RestaurantsReservations@False, GoodForKids@False",OH
14000 Keystone Pkwy,Animal Emergency Clinic West,3.0,-81.7951909,44135,C_DxGzZicTyhlegoj6JuDQ,41.4212699,7,Veterinarians|Pets,Cleveland,1,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-0:0|Saturday@0:0-0:0|Sunday@0:0-0:0,,OH
2121 W117th,Moving Experts,1.0,-81.7672899,44111,SlSPQwzoNN6LQAY6FUF6pw,41.4720889,4,Movers|Home Services,Cleveland,1,,BusinessAcceptsCreditCards@True,OH
3030 Superior Ave,Phusion Cafe,4.0,-81.6696382,44114,97V91GSG-OQvrvOc9GXoGA,41.5104851,142,Chinese|Restaurants|Asian Fusion|Taiwanese,Cleveland,1,Monday@11:0-21:0|Tuesday@11:0-21:0|Wednesday@11:0-21:0|Thursday@11:0-21:0|Friday@11:0-21:0|Saturday@11:0-21:0|Sunday@11:0-21:0,"GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, BikeParking@True, RestaurantsDelivery@True, Caters@True, GoodForKids@True, Alcohol@none, RestaurantsTakeOut@True, WheelchairAccessible@True, RestaurantsGoodForGroups@True, HasTV@False, NoiseLevel@quiet, WiFi@ufree, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True, RestaurantsAttire@casual, DogsAllowed@False, RestaurantsPriceRange2@1, RestaurantsReservations@True, RestaurantsTableService@True, BusinessAcceptsBitcoin@False, OutdoorSeating@False",OH
14437 Cedar Rd,Blums Paper Goods,1.5,-81.5200441,44121,w-kLXMWb3tF5cnqyAa782Q,41.5016347,3,Party Supplies|Event Planning & Services,Cleveland,1,,BusinessAcceptsCreditCards@True,OH
6990 Biddulph Rd,The Salvation Army Family Store & Donation Center,2.5,-81.73383,44144,jwlNCAKZ3HYVg6PvIv5XWg,41.431364,7,Thrift Stores|Local Services|Donation Center|Shopping,Cleveland,1,Monday@10:0-19:0|Tuesday@10:0-19:0|Wednesday@10:0-19:0|Thursday@10:0-19:0|Friday@10:0-19:0|Saturday@10:0-19:0,"BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BikeParking@True, RestaurantsPriceRange2@1, BusinessAcceptsCreditCards@True",OH
12520 St Clair Ave,Omars Seafood & Grill,4.0,-81.5966002,44108,tnvy8Xt_pRGIpWzcOJf9-g,41.5415564,11,Seafood|Restaurants,Cleveland,1,Monday@10:0-22:0|Tuesday@10:0-22:0|Wednesday@10:0-22:0|Thursday@10:0-22:0|Friday@10:0-22:0|Saturday@10:0-23:0|Sunday@10:0-23:0,"Caters@True, RestaurantsGoodForGroups@False, BikeParking@False, GoodForKids@True, Alcohol@unone, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsAttire@ucasual, RestaurantsTakeOut@True, RestaurantsDelivery@False, OutdoorSeating@False, BusinessAcceptsCreditCards@True, RestaurantsReservations@False, RestaurantsPriceRange2@2, WiFi@no, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, HasTV@False",OH
4298 Pearl Rd,"Bob Goff Heating And Air Conditioning Services, Inc.",3.5,-81.707457,44109,Q8z7ayG6ugFgM2gge0_Jbw,41.4388,3,Heating & Air Conditioning/HVAC|Home Services,Cleveland,0,,,OH
10825 East Blvd,Cleveland History Center,4.0,-81.6107857,44106,cPevf2fXdvrTz7-QSVXdaQ,41.5133686,24,Museums|Historical Tours|Arts & Entertainment|Tours|Landmarks & Historical Buildings|Public Services & Government|Hotels & Travel,Cleveland,1,Tuesday@10:0-17:0|Wednesday@10:0-17:0|Thursday@10:0-17:0|Friday@10:0-17:0|Saturday@10:0-17:0|Sunday@10:0-17:0,GoodForKids@True,OH
11434 Uptown Ave,ABC the Tavern,3.5,-81.603917,44106,uYl_QBtb7bXhu9sgb4kCrg,41.509333,63,Food|Restaurants|Beer|Wine & Spirits|Event Planning & Services|Nightlife|Caterers|Bars|American (Traditional),Cleveland,1,Monday@11:30-2:30|Tuesday@11:30-2:30|Wednesday@11:30-2:30|Thursday@11:30-2:30|Friday@11:30-2:30|Saturday@11:30-2:30|Sunday@16:0-2:30,"RestaurantsGoodForGroups@True, HasTV@True, Caters@True, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, BikeParking@True, WiFi@free, NoiseLevel@uloud, BestNights@monday@False, tuesday@False, friday@True, wednesday@False, thursday@True, sunday@False, saturday@True, RestaurantsReservations@False, RestaurantsAttire@casual, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsTakeOut@True, GoodForKids@False, Alcohol@ufull_bar, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@True, lunch@True, dinner@True, brunch@False, breakfast@False, Music@dj@False, background_music@False, no_music@False, jukebox@True, live@False, video@False, karaoke@False, GoodForDancing@False, RestaurantsDelivery@False, RestaurantsPriceRange2@1, OutdoorSeating@True",OH
1200 Ontario St,Cuyahoga County Common Pleas,2.0,-81.696762,44113,LFViRp88YeLIatzvwo_m-g,41.50227203,4,Public Services & Government|Courthouses,Cleveland,1,Monday@8:30-16:30|Tuesday@8:30-16:30|Wednesday@8:30-16:30|Thursday@8:30-16:30|Friday@8:30-16:30|Saturday@8:30-16:30|Sunday@8:30-16:30,,OH
,Cardinal Maids,4.5,-81.8279011,44135,CefA7wM1dx-dzwPeAw1sFQ,41.425548,30,Home Services|Home Cleaning|Professional Services|Office Cleaning,Cleveland,1,Monday@8:30-17:0|Tuesday@8:30-17:0|Wednesday@8:30-17:0|Thursday@8:30-17:0|Friday@8:30-17:0|Saturday@9:30-17:0|Sunday@9:30-17:0,"ByAppointmentOnly@True, BusinessAcceptsCreditCards@True",OH
24100 Lake Shore Blvd,Animal Medical Center of Euclid,3.5,-81.514597,44123,LAmQKxFJObft2VD0Rerh4w,41.615825,3,Veterinarians|Pets|Pet Services|Pet Stores|Pet Sitting,Cleveland,1,Monday@8:0-18:0|Tuesday@8:0-18:0|Wednesday@8:0-14:0|Thursday@8:0-18:0|Friday@8:0-18:0|Saturday@9:0-14:0,,OH
4211 Lorain Ave,Xinji Noodle Bar,4.0,-81.71508,44113,bK5nWi1oNs63utSlzmRUNg,41.4794539,125,Bars|Nightlife|Japanese|Ramen|Restaurants|Noodles,Cleveland,1,Monday@0:0-0:0|Tuesday@17:0-22:0|Wednesday@17:0-22:0|Thursday@17:0-22:0|Friday@12:0-23:0|Saturday@12:0-23:0,"Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@True, upscale@False, classy@False, casual@True, GoodForKids@True, RestaurantsAttire@casual, NoiseLevel@uaverage, Music@dj@False, background_music@False, no_music@False, jukebox@False, live@False, video@False, karaoke@False, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, RestaurantsPriceRange2@2, RestaurantsGoodForGroups@True, RestaurantsTakeOut@True, WiFi@no, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, OutdoorSeating@False, HasTV@False, RestaurantsReservations@True, Alcohol@ufull_bar, BikeParking@True, HappyHour@True, RestaurantsTableService@True, RestaurantsDelivery@False, GoodForDancing@False, Caters@False, BusinessAcceptsCreditCards@True",OH
6495 Pearl Rd,Yorktown Shoe Repair,4.5,-81.7722233,44130,nILCO8Kcp_EcvNindL5Fag,41.3846689,16,Shopping|Dry Cleaning & Laundry|Fashion|Shoe Repair|Local Services|Shoe Stores,Cleveland,1,Monday@8:0-18:0|Tuesday@8:0-18:0|Wednesday@8:0-18:0|Thursday@8:0-18:0|Friday@8:0-18:0|Saturday@9:0-17:0,"RestaurantsPriceRange2@1, BusinessAcceptsCreditCards@True",OH
3468 Mayfield Rd,China Dragon,3.5,-81.55327,44118,OPIX1wTOll0aZT08Wr6sDw,41.51628,9,Chinese|Restaurants,Cleveland,1,,"RestaurantsReservations@False, RestaurantsPriceRange2@1, Ambience@None, GoodForKids@True, OutdoorSeating@False, BikeParking@False, Alcohol@unone, HasTV@False, RestaurantsAttire@ucasual, RestaurantsDelivery@True, BusinessAcceptsCreditCards@True, BusinessParking@None, RestaurantsTakeOut@True, RestaurantsGoodForGroups@False, NoiseLevel@uquiet",OH
5801 Train Ave,Metro Hardwoods,4.0,-81.725519,44102,mBLK7mq8XpSVtDxzinjTOA,41.470363,4,Contractors|Home Services|Building Supplies,Cleveland,1,Tuesday@8:0-20:0|Thursday@8:0-20:0,"BusinessAcceptsCreditCards@True, ByAppointmentOnly@False",OH
12600 Larchmere Blvd,Big Als Diner,3.0,-81.59549133,44120,iNeiyfZ7MHK8dI0QZ4Ucsg,41.48763293,110,Breakfast & Brunch|Restaurants|Diners,Cleveland,1,Monday@6:30-14:30|Tuesday@6:30-14:30|Wednesday@6:30-14:30|Thursday@6:30-14:30|Friday@6:30-14:30|Saturday@6:30-14:30|Sunday@7:0-14:30,"BusinessAcceptsCreditCards@True, RestaurantsDelivery@False, RestaurantsTakeOut@True, RestaurantsReservations@False, RestaurantsPriceRange2@1, NoiseLevel@uaverage, OutdoorSeating@False, Alcohol@unone, BusinessParking@garage@False, street@True, validated@False, lot@True, valet@False, RestaurantsTableService@True, RestaurantsAttire@casual, RestaurantsGoodForGroups@False, WiFi@uno, GoodForKids@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@True, breakfast@True, BikeParking@True, Caters@False, HasTV@False, Ambience@touristy@False, hipster@False, romantic@False, divey@True, intimate@False, trendy@False, upscale@False, classy@False, casual@True",OH
16204 Lorain Ave,Dunkin Donuts & Baskin Robbins,3.5,-81.811928,44111,CgR2SBlU9bRey0vedrsvvQ,41.451315,15,Restaurants|Food|Donuts,Cleveland,1,,"BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@1, RestaurantsTakeOut@True, BikeParking@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False",OH
3114 Scranton Rd,St Michael Church,5.0,-81.6973913,44109,osgafuawHVECzA3xauQNEw,41.4696987,3,Churches|Religious Organizations,Cleveland,1,,,OH
2079 E 4th St,Chinato,4.0,-81.68983,44115,JkQSLe_rBftbTJdZuQFlSw,41.4985221,285,Italian|Restaurants,Cleveland,1,Monday@11:0-22:0|Tuesday@11:0-22:0|Wednesday@11:0-22:0|Thursday@11:0-0:0|Friday@11:0-0:0|Saturday@16:0-0:0,"RestaurantsAttire@udressy, RestaurantsGoodForGroups@True, WiFi@uno, WheelchairAccessible@True, Alcohol@ufull_bar, HasTV@True, RestaurantsDelivery@False, RestaurantsPriceRange2@3, RestaurantsReservations@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, OutdoorSeating@True, NoiseLevel@uaverage, Caters@True, BusinessAcceptsCreditCards@True, BikeParking@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, Ambience@romantic@False, intimate@False, classy@True, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsTableService@True, RestaurantsTakeOut@False, GoodForKids@False",OH
17320 St Clair Ave,"Imagemart, Inc",3.5,-81.5581938,44110,8oEgH-P5aJ8-eXv44tFXOg,41.5661226,3,Graphic Design|Local Services|Professional Services|Screen Printing/T-Shirt Printing|Printing Services|Signmaking|Screen Printing,Cleveland,1,Monday@9:0-17:0|Tuesday@9:0-17:0|Wednesday@9:0-17:0|Thursday@9:0-17:0|Friday@9:0-17:0,"BusinessAcceptsCreditCards@True, BusinessAcceptsBitcoin@False",OH
11519 Lorain Ave,Green Thumb Company,2.5,-81.76717,44111,fSjgPtPhAvKekitxjkjw6w,41.46243,3,Florists|Home Services|Flowers & Gifts|Gardeners|Shopping|Floral Designers|Event Planning & Services|Wedding Planning,Cleveland,1,Monday@8:30-17:0|Tuesday@8:30-17:0|Wednesday@8:30-17:0|Thursday@8:30-17:0|Friday@8:30-17:0|Saturday@8:30-16:0|Sunday@9:0-15:0,"BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2",OH
2124 E 9th St,Amazing Tickets,1.0,-81.6855773,44115,2PT_DZ-_fxZefr2Q2gIGZg,41.4986767,3,Arts & Entertainment|Ticket Sales,Cleveland,1,,,OH
899 E 200th St,Subway,4.0,-81.5396278,44119,8qTuIU_goGWDoFdYFGLJUA,41.583385,3,Restaurants|Sandwiches|Fast Food,Cleveland,1,,"BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, WiFi@no, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, Alcohol@unone, RestaurantsGoodForGroups@True, RestaurantsDelivery@False, Caters@True, DriveThru@False, BikeParking@False, HasTV@False, RestaurantsReservations@False, NoiseLevel@uaverage, GoodForKids@True, RestaurantsPriceRange2@1, RestaurantsAttire@casual, RestaurantsTableService@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, RestaurantsTakeOut@True, OutdoorSeating@False, BusinessAcceptsCreditCards@True",OH
22290 Lorain Rd,Arts Pu,3.0,-81.8670983,44126,pqtE5yE_-4Q0hcklvLq6Eg,41.4407483,10,Bars|Nightlife,Cleveland,1,,"RestaurantsGoodForGroups@True, OutdoorSeating@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, RestaurantsPriceRange2@1, NoiseLevel@uaverage, BikeParking@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@False, RestaurantsReservations@True, HasTV@True, Alcohol@full_bar",OH
1224 Huron Rd E,Inner Bliss Yoga Studio,5.0,-81.6826651,44115,sg8131ggvGPsJ2Q1Ev29NA,41.5000836,5,Yoga|Active Life|Fitness & Instruction,Cleveland,1,Monday@8:30-19:30|Tuesday@8:30-19:30|Wednesday@8:30-19:30|Thursday@8:30-19:30|Friday@8:30-19:30|Saturday@7:0-16:0|Sunday@7:0-16:0,"GoodForKids@False, ByAppointmentOnly@False, BikeParking@True, BusinessAcceptsCreditCards@True, BusinessParking@garage@True, street@True, validated@False, lot@False, valet@False, WheelchairAccessible@True",OH
2032 W 25th St,The Cleveland Candle Company,4.5,-81.7031695,44113,ADuw0WZ9h5hOJSkIku9n8A,41.4837112,10,Home & Garden|Arts & Entertainment|Paint & Sip|Shopping|Candle Stores,Cleveland,1,Monday@11:0-20:0|Tuesday@11:0-20:0|Wednesday@11:0-20:0|Thursday@11:0-20:0|Friday@11:0-20:0|Saturday@11:0-20:0|Sunday@12:0-18:0,"BusinessAcceptsCreditCards@True, RestaurantsPriceRange2@2, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, DogsAllowed@True",OH
16729 Lorain Ave,Chipotle Mexican Grill,2.5,-81.8140459,44111,-kTHAUKuzh7cFZjVAW55Ug,41.4502598,41,Mexican|Restaurants|Fast Food,Cleveland,1,Monday@10:45-22:0|Tuesday@10:45-22:0|Wednesday@10:45-22:0|Thursday@10:45-22:0|Friday@10:45-22:0|Saturday@10:45-22:0|Sunday@10:45-22:0,"RestaurantsAttire@casual, BikeParking@True, WiFi@no, GoodForKids@True, RestaurantsTakeOut@True, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, BusinessAcceptsCreditCards@True, OutdoorSeating@True, Alcohol@none, RestaurantsPriceRange2@1, NoiseLevel@average, Caters@True, RestaurantsDelivery@False, RestaurantsGoodForGroups@True, RestaurantsReservations@False, HasTV@False, Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True",OH
1852 Coventry Rd,Seafood Shake,3.5,-81.5802057,44106,GYD-zJZnqrMWR8u2ML06Vg,41.5088925,28,Seafood|Restaurants|Bars|Nightlife,Cleveland,1,Monday@17:0-22:0|Tuesday@17:0-22:0|Wednesday@17:0-22:0|Thursday@17:0-22:0|Friday@12:0-23:0|Saturday@12:0-23:0|Sunday@12:0-21:0,"RestaurantsReservations@True, RestaurantsTableService@True, RestaurantsDelivery@False, OutdoorSeating@False, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, RestaurantsAttire@casual, RestaurantsPriceRange2@3, BusinessAcceptsCreditCards@True, Alcohol@ufull_bar, GoodForKids@True, WiFi@free, HasTV@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, BikeParking@True, RestaurantsTakeOut@True, GoodForDancing@False, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False, HappyHour@False, RestaurantsGoodForGroups@True",OH
2173 S Green Rd,Happy Buddha Cafe,4.0,-81.51835921,44121,yBHltbm3DqNaKgBgTMpxsA,41.50069017,28,Restaurants|Chinese,Cleveland,1,Monday@11:0-21:0|Tuesday@11:0-21:0|Wednesday@11:0-21:0|Thursday@11:0-21:0|Friday@11:0-22:0|Saturday@12:0-22:0|Sunday@16:0-21:0,"Ambience@romantic@False, intimate@False, classy@False, hipster@False, divey@False, touristy@False, trendy@False, upscale@False, casual@True, GoodForKids@True, RestaurantsAttire@ucasual, OutdoorSeating@False, HasTV@False, BikeParking@True, RestaurantsGoodForGroups@True, Alcohol@unone, BusinessParking@garage@False, street@False, validated@False, lot@True, valet@False, RestaurantsTakeOut@True, RestaurantsPriceRange2@1, Caters@False, NoiseLevel@uaverage, RestaurantsReservations@True, DogsAllowed@False, RestaurantsTableService@True, WiFi@no, BusinessAcceptsCreditCards@True, RestaurantsDelivery@False",OH
1301 E 9th St,Sbarro Pizza,2.5,-81.6895305,44114,4vppsPkagqh2FjEWMor3Ug,41.5051402,3,Restaurants|Italian|Pizza,Cleveland,1,,,OH
2529 Detroit Ave,Beauty Shoppe - Seymour Building,5.0,-81.708027,44113,Eq3PFVlECbaU6TQL9Ijc5Q,41.490874,3,Shared Office Spaces|Home Services|Venues & Event Spaces|Event Planning & Services|Real Estate,Cleveland,1,Monday@0:0-0:0|Tuesday@0:0-0:0|Wednesday@0:0-0:0|Thursday@0:0-0:0|Friday@0:0-0:0|Saturday@0:0-0:0|Sunday@0:0-0:0,BusinessAcceptsCreditCards@True,OH
13999 Lorain Ave,Normandy Tavern,1.5,-81.79012578,44111,a71pP4r431Mh9TbAR0gb3A,41.45492422,3,Bars|Nightlife|Dive Bars,Cleveland,1,,,OH
3709 Payne Ave,Rising Grill,4.0,-81.6624628,44114,4YFV-Z4Yy_MCGS54kBgWPg,41.5097822,54,Barbeque|Restaurants|Korean,Cleveland,1,Monday@0:0-0:0|Wednesday@16:0-22:0|Thursday@16:0-22:0|Friday@16:0-23:0|Saturday@12:0-23:0|Sunday@12:0-21:0,"RestaurantsReservations@True, RestaurantsPriceRange2@2, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@False, trendy@False, upscale@False, classy@False, casual@False, RestaurantsTakeOut@True, RestaurantsDelivery@False, OutdoorSeating@False, WheelchairAccessible@False, GoodForKids@False, WiFi@ufree, RestaurantsGoodForGroups@True, BusinessParking@garage@False, street@False, validated@False, lot@False, valet@False, HasTV@True, BusinessAcceptsCreditCards@True, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@False, brunch@False, breakfast@False",OH
2173 Professor Ave,Ushabu,4.0,-81.687153,44113,IoXcQkLpEaiv6S7ITelLWg,41.4823993,95,Restaurants|Taiwanese|Tapas/Small Plates|Pan Asian|Japanese|Hot Pot,Cleveland,1,Monday@0:0-0:0|Tuesday@17:0-21:30|Wednesday@17:0-21:30|Thursday@17:0-21:30|Friday@17:0-22:30|Saturday@17:0-23:0|Sunday@17:0-21:30,"OutdoorSeating@False, HasTV@False, BusinessAcceptsCreditCards@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@True, DogsAllowed@False, RestaurantsTakeOut@False, RestaurantsTableService@True, GoodForKids@False, RestaurantsDelivery@False, WheelchairAccessible@True, WiFi@uno, RestaurantsReservations@True, Alcohol@ubeer_and_wine, Ambience@touristy@False, hipster@False, romantic@False, divey@False, intimate@True, trendy@True, upscale@True, classy@False, casual@False, RestaurantsGoodForGroups@True, RestaurantsAttire@casual, Caters@False, BusinessAcceptsBitcoin@False, RestaurantsPriceRange2@2, NoiseLevel@uaverage, GoodForMeal@dessert@False, latenight@False, lunch@False, dinner@True, brunch@False, breakfast@False, BikeParking@False",OH
2603 Scranton Rd,Secondhand Mutts,5.0,-81.693448,44113,T-IZHO2zojqgpXF2wUGWnA,41.483702,3,Pets|Animal Shelters,Cleveland,1,,,OH
224 Euclid Ave,Chipotle Mexican Grill,2.5,-81.6914009,44114,FutUAQPBfCeTmqytfDW1pA,41.4995326,56,Mexican|Restaurants|Fast Food,Cleveland,1,Monday@10:45-22:0|Tuesday@10:45-22:0|Wednesday@10:45-22:0|Thursday@10:45-22:0|Friday@10:45-22:0|Saturday@10:45-22:0|Sunday@10:45-22:0,"GoodForMeal@dessert@False, latenight@False, lunch@True, dinner@True, brunch@False, breakfast@False, WiFi@no, Alcohol@unone, BikeParking@True, Caters@True, RestaurantsDelivery@False, RestaurantsTakeOut@True, RestaurantsAttire@ucasual, RestaurantsReservations@False, OutdoorSeating@False, Ambience@romantic@False, intimate@False, touristy@False, hipster@False, divey@False, classy@False, trendy@False, upscale@False, casual@True, BusinessParking@garage@False, street@True, validated@False, lot@False, valet@False, GoodForKids@True, HasTV@False, RestaurantsGoodForGroups@True, NoiseLevel@uloud, RestaurantsPriceRange2@1, BusinessAcceptsCreditCards@True",OH
